"MotifID","Frm","Total_Coverage","Position"
5492,96.875,32,3440228
5493,77.78,18,3440340
5494,100,25,3440508
5495,86.2068965517241,29,3441382
5496,96.1542307692308,26,3442818
5497,94.7368421052632,19,3443202
5498,96.6666666666667,30,3443232
5499,100,24,3444117
5500,100,24,3445163
5501,78.57,14,3445375
5502,72.2233333333333,18,3446277
5503,93.750625,16,3446368
5504,100,13,3446781
5505,100,19,3447565
5506,100,12,3447969
5507,100,14,3448793
5508,90,20,3449710
5509,100,16,3449747
5510,92.5933333333333,27,3449779
5511,94.7368421052632,19,3451196
5512,100,9,3453430
5513,92.8571428571429,14,3454045
5514,100,18,3454383
5515,100,9,3454447
5516,100,19,3454729
5517,100,21,3454791
5518,96.87625,32,3455597
5519,100,10,3455667
5520,95.6526086956522,23,3457546
5521,100,17,3457581
5522,90.9063636363636,11,3459163
5523,100,10,3460718
5524,11.1111111111111,9,3460949
5525,81.8163636363636,11,3461100
5526,100,14,3461520
5527,100,8,3462104
5528,100,7,3463324
5529,100,13,3463357
5530,100,12,3465311
5531,90.9090909090909,11,3465692
5532,92.8571428571429,14,3466172
5533,100,30,3467091
5534,96,25,3467861
5535,95.455,22,3468017
5536,100,40,3469730
5537,94.7368421052632,19,3469746
5538,100,30,3469898
5539,100,31,3470429
5540,94.7342105263158,19,3470646
5541,76.9230769230769,13,3470993
5542,88.2335294117647,17,3471416
5543,92.3076923076923,13,3471539
5544,100,10,3471863
5545,100,22,3472485
5546,86.2051724137931,29,3473205
5547,100,22,3473349
5548,88.8888888888889,18,3473628
5549,96.0016,25,3473823
5550,92.8578571428571,14,3473871
5551,100,13,3474196
5552,73.336,15,3474265
5553,95.83375,24,3475279
5554,90.4761904761905,21,3475383
5555,91.6675,12,3475545
5556,88.89,18,3475865
5557,93.3333333333333,15,3477939
5558,92.8571428571429,14,3479062
5559,88.0024,25,3479329
5560,100,17,3479714
5561,100,26,3479879
5562,92.8592857142857,28,3480958
5563,94.7373684210526,19,3481444
5564,91.6666666666667,24,3481745
5565,100,10,3483341
5566,95.83375,24,3484473
5567,81.8181818181818,11,3485153
5568,100,14,3485561
5569,100,9,3485689
5570,89.4742105263158,19,3486293
5571,95.2385714285714,21,3486548
5572,95.4559090909091,22,3486587
5573,97.14,35,3488158
5574,95.1224390243902,41,3488637
5575,90,40,3489237
5576,100,29,3490732
5577,100,19,3491110
5578,100,36,3491212
5579,96.5531034482759,29,3491575
5580,89.9993333333333,30,3491770
5581,100,29,3492158
5582,92.8571428571429,28,3492348
5583,97.2989189189189,37,3492357
5584,100,12,3496618
5585,55.5555555555556,9,3497656
5586,88.8888888888889,9,3499707
5587,100,22,3501262
5588,96,25,3501610
5589,72.2216666666667,18,3502242
5590,95.8333333333333,24,3503636
5591,96.4296428571429,28,3503686
5592,95.0015,20,3503810
5593,100,18,3504256
5594,100,23,3504280
5595,95.24,21,3504497
5596,100,20,3504996
5597,95.455,22,3506967
5598,95.002,20,3507621
5599,95.24,21,3507811
5600,93.3333333333333,15,3507862
5601,100,19,3508065
5602,94.1176470588235,17,3508313
5603,94.7373684210526,19,3509252
5604,100,29,3510816
5605,100,12,3511518
5606,100,16,3512040
5607,95.455,22,3514685
5608,100,19,3514803
5609,91.3052173913044,23,3515297
5610,88.89,18,3516847
5611,96.0016,25,3517078
5612,83.335,12,3517737
5613,62.49875,8,3517743
5614,89.4742105263158,19,3517757
5615,100,14,3518664
5616,95.0005,20,3519163
5617,95.2385714285714,21,3519606
5618,93.3313333333333,15,3519692
5619,94.7352631578947,19,3519995
5620,100,19,3520201
5621,94.4444444444444,18,3520799
5622,100,24,3520817
5623,92.5955555555555,27,3520938
5624,100,9,3522325
5625,88.8888888888889,9,3522898
5626,100,6,3524467
5627,88.8888888888889,9,3525813
5628,88.8855555555555,9,3525991
5629,72.7245454545454,11,3526473
5630,91.6666666666667,12,3527250
5631,90.9072727272727,11,3527858
5632,92.3076923076923,13,3530814
5633,100,8,3531178
5634,100,17,3531787
5635,87.5,8,3532215
5636,100,11,3532258
5637,100,15,3532344
5638,100,17,3532372
5639,92.3061538461538,13,3532456
5640,100,17,3532854
5641,100,17,3532907
5642,100,13,3533061
5643,100,11,3533173
5644,91.6641666666666,12,3533589
5645,100,22,3533948
5646,95.002,20,3534241
5647,91.998,25,3534439
5648,100,30,3536511
5649,96.2944444444444,27,3536672
5650,100,19,3537221
5651,100,18,3537664
5652,100,26,3537822
5653,100,20,3538594
5654,100,18,3539333
5655,100,22,3539385
5656,100,28,3539763
5657,100,21,3540078
5658,100,13,3541577
5659,87.5,8,3541973
5660,86.668,15,3542702
5661,90.9090909090909,11,3543941
5662,100,18,3544334
5663,100,10,3544507
5664,100,17,3544716
5665,100,6,3545283
5666,74.9975,8,3545612
5667,100,3,3545742
5668,100,4,3545761
5669,100,6,3545772
5670,100,7,3546757
5671,100,4,3546770
5672,88.8888888888889,9,3547516
5673,100,12,3547739
5674,100,10,3548137
5675,85.7142857142857,7,3548401
5676,81.82,11,3550420
5677,92.3084615384615,13,3550512
5678,87.49875,16,3551149
5679,81.8154545454545,11,3551236
5680,100,16,3551330
5681,100,6,3551656
5682,100,24,3553488
5683,80.002,15,3553889
5684,100,15,3554160
5685,93.748125,16,3554519
5686,100,17,3554851
5687,100,23,3554938
5688,100,18,3556988
5689,100,24,3557012
5690,100,5,3557230
5691,100,6,3557240
5692,92.855,14,3557629
5693,100,22,3557765
5694,94.4444444444444,18,3558807
5695,95.455,22,3559096
5696,100,24,3559309
5697,100,10,3559758
5698,95.4563636363636,22,3561222
5699,93.748125,16,3563179
5700,57.1457142857143,7,3563350
5701,93.3333333333333,15,3565382
5702,90.002,20,3565772
5703,87.49875,16,3566017
5704,100,15,3567918
5705,100,14,3568204
5706,88.2364705882353,17,3569558
5707,100,10,3570368
5708,100,12,3570525
5709,80,10,3570983
5710,100,5,3571014
5711,81.82,11,3571140
5712,77.7777777777778,9,3573407
5713,100,11,3573632
5714,93.75,16,3573723
5715,100,11,3574306
5716,83.335,12,3575975
5717,0,2,3576420
5718,88.8888888888889,9,3576425
5719,100,13,3577029
5720,21.4285714285714,14,3577951
5721,92.855,14,3579589
5722,83.3333333333333,12,3579917
5723,84.2115789473684,19,3580884
5724,73.3353333333334,15,3581478
5725,94.445,18,3581686
5726,78.5721428571429,14,3581785
5727,100,21,3582717
5728,100,22,3583009
5729,100,25,3583470
5730,91.3052173913044,23,3583488
5731,95.002,20,3583539
5732,95.2380952380952,21,3584139
5733,88.8866666666667,18,3585642
5734,100,32,3586079
5735,100,35,3586762
5736,90.9063636363636,22,3586874
5737,92.3076923076923,13,3588094
5738,95.83125,24,3588175
5739,100,36,3588429
5740,100,30,3589748
5741,100,31,3589993
5742,93.74875,16,3590143
5743,77.7777777777778,18,3590653
5744,91.6666666666667,12,3590704
5745,92.8585714285714,28,3592223
5746,100,20,3592512
5747,94.7368421052632,19,3592663
5748,100,17,3593304
5749,100,8,3593311
5750,100,11,3593525
5751,100,15,3594161
5752,100,19,3595388
5753,85.1866666666667,27,3595723
5754,100,20,3598156
5755,100,27,3599645
5756,92.8571428571429,14,3600531
5757,94.7368421052632,19,3602068
5758,100,27,3602140
5759,100,16,3602923
5760,93.75,16,3605216
5761,100,19,3605324
5762,100,17,3605540
5763,100,13,3606309
5764,94.4444444444444,18,3607415
5765,94.1176470588235,17,3608750
5766,90.001,20,3608801
5767,100,14,3611799
5768,90,10,3612036
5769,95.2395238095238,21,3612867
5770,100,14,3613586
5771,76.9253846153846,13,3613719
5772,100,7,3615031
5773,83.335,18,3615692
5774,100,8,3615945
5775,100,18,3616071
5776,100,15,3619068
5777,100,14,3619708
5778,100,16,3620611
5779,91.665,12,3620833
5780,100,17,3621462
5781,91.6666666666667,12,3621495
5782,91.6641666666666,12,3622028
5783,90.9072727272727,11,3622058
5784,100,19,3622636
5785,94.1182352941177,17,3623065
5786,96.1542307692308,26,3624043
5787,96.0004,25,3624250
5788,95.6526086956522,23,3628228
5789,100,28,3630050
5790,100,22,3630873
5791,100,24,3632603
5792,53.3326666666667,15,3633327
5793,100,29,3633668
5794,93.3333333333333,15,3634205
5795,100,20,3635317
5796,100,12,3636806
5797,96.1519230769231,26,3637192
5798,100,17,3637617
5799,100,18,3638312
5800,100,14,3638441
5801,100,25,3639186
5802,57.8952631578947,19,3639771
5803,100,24,3639861
5804,100,9,3639871
5805,100,16,3641543
5806,100,23,3641952
5807,91.6666666666667,24,3642065
5808,100,26,3642386
5809,92,25,3642395
5810,100,27,3643925
5811,100,27,3644873
5812,100,28,3647915
5813,100,27,3647945
5814,100,29,3649353
5815,92.1052631578947,38,3649803
5816,94.7342105263158,38,3650128
5817,100,16,3650656
5818,92.0008,25,3651127
5819,100,29,3653058
5820,78.5714285714286,14,3656307
5821,100,30,3659661
5822,100,21,3663401
5823,100,14,3663606
5824,100,21,3663853
5825,81.25125,16,3663906
5826,100,3,3664636
5827,95.4522727272727,22,3665503
5828,92.86,28,3665987
5829,90,20,3666143
5830,100,27,3666548
5831,100,29,3666557
5832,90.4771428571429,21,3669694
5833,94.7373684210526,19,3670843
5834,100,24,3671324
5835,77.7788888888889,18,3671337
5836,78.57,14,3671735
5837,100,18,3672892
5838,86.9591304347826,23,3673014
5839,100,18,3674507
5840,92.8578571428571,28,3675254
5841,100,19,3676400
5842,100,25,3677527
5843,94.1182352941177,17,3677800
5844,88.8877777777778,18,3677815
5845,100,19,3677849
5846,100,19,3679590
5847,92.3076923076923,13,3680030
5848,96.43,28,3680074
5849,100,31,3680651
5850,100,19,3681227
5851,100,23,3682092
5852,100,13,3682987
5853,96.0016,25,3684214
5854,100,36,3684630
5855,100,30,3684776
5856,95.998,25,3684888
5857,100,19,3685021
5858,90.9118181818182,22,3685879
5859,100,25,3687906
5860,95.2385714285714,21,3687918
5861,95.83375,24,3687988
5862,100,21,3688596
5863,100,23,3688917
5864,95.835,24,3690303
5865,100,21,3690548
5866,88.2370588235294,17,3693144
5867,100,11,3693460
5868,85.7142857142857,7,3694619
5869,90.9090909090909,11,3695221
5870,91.6641666666666,12,3695716
5871,95.2366666666667,21,3696288
5872,90.9090909090909,11,3696948
5873,85,20,3697216
5874,82.3529411764706,17,3697621
5875,100,24,3698705
5876,84.6161538461538,13,3699037
5877,100,22,3699857
5878,100,21,3701065
5879,95.8333333333333,24,3702009
5880,100,33,3702533
5881,100,22,3702801
5882,94.7368421052632,19,3704590
5883,94.7357894736842,19,3705007
5884,100,22,3705753
5885,96.5489655172414,29,3706182
5886,94.4444444444444,18,3707854
5887,100,25,3707923
5888,100,38,3709650
5889,100,16,3709848
5890,100,28,3710348
5891,100,24,3710846
5892,100,24,3711398
5893,95.8358333333333,24,3711726
5894,63.1557894736842,19,3711964
5895,92.8557142857143,28,3713949
5896,87.4975,24,3714422
5897,100,24,3715904
5898,95,20,3717092
5899,91.6675,12,3717287
5900,92.3053846153846,13,3717321
5901,100,11,3718213
5902,100,14,3718433
5903,93.334,15,3719322
5904,100,19,3719869
5905,84.2121052631579,19,3720859
5906,66.6666666666667,9,3723060
5907,66.6633333333333,9,3723286
5908,90.9090909090909,11,3723648
5909,100,13,3724761
5910,100,18,3724924
5911,87.5,16,3725110
5912,89.4742105263158,19,3728182
5913,93.75,16,3729812
5914,100,24,3730416
5915,92.8578571428571,14,3730833
5916,96.9715151515151,33,3731394
5917,95.002,20,3731773
5918,95.4545454545455,22,3732096
5919,92.0008,25,3732662
5920,97.2222222222222,36,3733539
5921,92.6829268292683,41,3734965
5922,100,20,3735709
5923,100,27,3736210
5924,100,36,3736764
5925,92.5944444444444,27,3738277
5926,100,33,3739786
5927,73.3353333333334,15,3740385
5928,96.2962962962963,27,3740486
5929,100,20,3741448
5930,84.3725,32,3742204
5931,97.1428571428571,35,3742859
5932,88.2358823529412,34,3742970
5933,97.2983783783784,37,3744006
5934,86.955652173913,23,3744547
5935,88.46,26,3745612
5936,90.7,43,3746033
5937,86.8428947368421,38,3746498
5938,93.332,30,3747825
5939,100,18,3748006
5940,95.1234146341463,41,3749960
5941,96.1553846153846,26,3750929
5942,93.750625,32,3751558
5943,94.7368421052632,19,3752037
5944,93.9366666666667,33,3755245
5945,96.8734375,32,3755833
5946,91.6683333333333,24,3755958
5947,96.4307142857143,28,3756809
5948,90,20,3757118
5949,95.9992,25,3757780
5950,100,22,3757822
5951,96.7761290322581,31,3758647
5952,92,25,3758815
5953,96.668,30,3758852
5954,97.06,34,3759039
5955,100,41,3763840
5956,100,36,3765566
5957,100,18,3767045
5958,100,30,3767613
5959,96.2977777777778,27,3767952
5960,87.50125,16,3768780
5961,100,9,3768862
5962,100,21,3769535
5963,95.002,20,3770884
5964,88.89,27,3771117
5965,95.83375,24,3772361
5966,63.9996,25,3774160
5967,100,34,3775193
5968,92.855,28,3775922
5969,90.4790476190476,21,3775955
5970,95.6539130434783,23,3776071
5971,95.83375,24,3777843
5972,84.9975,20,3778470
5973,94.1176470588235,17,3779972
5974,92.8557142857143,14,3780009
5975,100,13,3780294
5976,75,28,3782503
5977,90.4742857142857,21,3782854
5978,96.155,26,3782978
5979,94.7373684210526,19,3784335
5980,95.455,22,3784623
5981,89.9975,20,3784818
5982,100,25,3785846
5983,80,25,3786326
5984,93.3333333333333,30,3786881
5985,96.875,32,3786935
5986,100,29,3787454
5987,100,24,3788650
5988,100,40,3789598
5989,100,36,3789685
5990,100,24,3790552
5991,100,31,3790831
5992,100,40,3791457
5993,96.4267857142857,28,3792301
5994,96.9709090909091,33,3792446
5995,100,24,3793100
5996,100,32,3793425
5997,96.55,29,3794853
5998,96.6666666666667,30,3794868
5999,100,15,3798860
6000,95,20,3798982
6001,20,10,3799885
6002,62.5,8,3800010
6003,100,6,3800482
6004,93.3333333333333,15,3801412
6005,100,15,3802073
6006,95,20,3802300
6007,100,13,3803882
6008,87.50125,16,3804773
6009,91.9984,25,3804984
6010,88.0024,25,3805260
6011,92,25,3805305
6012,96.1542307692308,26,3806116
6013,100,33,3806142
6014,95.6534782608695,23,3806588
6015,100,23,3807219
6016,97.22,36,3807769
6017,93.5509677419355,31,3808144
6018,100,37,3808505
6019,100,28,3808921
6020,100,16,3810550
6021,100,23,3811291
6022,96.4285714285714,28,3811826
6023,95.2380952380952,21,3811934
6024,96.2966666666667,27,3812753
6025,96.668,30,3813575
6026,95.835,24,3813789
6027,92.5951851851852,27,3814586
6028,96.9709090909091,33,3815270
6029,96.2962962962963,27,3815643
6030,100,31,3816298
6031,97.3671052631579,38,3818066
6032,96.7754838709677,31,3819107
6033,96.7754838709677,31,3819127
6034,96.5489655172414,29,3819347
6035,95.8333333333333,24,3820219
6036,100,31,3820615
6037,88.004,25,3821214
6038,92.0028,25,3821467
6039,100,27,3822037
6040,97.9604081632653,49,3822918
6041,97.4369230769231,39,3823176
6042,100,46,3823252
6043,100,42,3823306
6044,96.7754838709677,31,3823663
6045,94.288,35,3823831
6046,100,28,3825274
6047,95.455,22,3826324
6048,95.4522727272727,22,3826591
6049,100,34,3826694
6050,100,21,3828225
6051,93.334,15,3829416
6052,91.304347826087,23,3830220
6053,95.4563636363636,22,3832016
6054,93.7525,16,3832261
6055,100,22,3833054
6056,100,23,3833155
6057,100,21,3833542
6058,100,28,3833567
6059,100,21,3834563
6060,100,16,3835479
6061,93.750625,16,3837470
6062,93.75,16,3837560
6063,100,10,3837803
6064,92.855,14,3838121
6065,83.335,12,3838157
6066,100,13,3839374
6067,84.6161538461538,13,3839694
6068,80,15,3839812
6069,87.5,16,3840327
6070,100,14,3840518
6071,86.3645454545454,22,3840875
6072,87.49875,16,3841205
6073,95.0015,20,3841283
6074,87.5,24,3841748
6075,94.4466666666667,18,3841764
6076,100,23,3841952
6077,100,22,3842191
6078,95.2395238095238,21,3844085
6079,89.2864285714286,28,3844662
6080,100,21,3845032
6081,81.25,16,3845299
6082,83.33,18,3846426
6083,90.9113636363636,22,3846605
6084,100,27,3846976
6085,96.1553846153846,26,3847269
6086,100,14,3847892
6087,100,19,3848023
6088,100,23,3848544
6089,95.2366666666667,21,3850016
6090,95.83,24,3851563
6091,100,16,3851715
6092,100,25,3853276
6093,100,24,3853481
6094,96.43,28,3854926
6095,100,21,3855994
6096,91.3069565217391,23,3856622
6097,81.8181818181818,22,3858248
6098,100,13,3858560
6099,91.6666666666667,12,3858925
6100,61.5392307692308,13,3859226
6101,64.285,14,3859233
6102,100,11,3859280
6103,100,17,3860095
6104,57.1428571428571,7,3860539
6105,71.4285714285714,7,3860545
6106,80,10,3860793
6107,87.5,8,3861628
6108,100,10,3862332
6109,91.6675,12,3863649
6110,100,20,3864407
6111,93.75,16,3864776
6112,100,15,3865545
6113,100,15,3866304
6114,93.332,15,3866572
6115,96.87625,32,3869078
6116,100,29,3869412
6117,94.9985,20,3869652
6118,100,15,3872867
6119,100,33,3874536
6120,95.6539130434783,23,3875351
6121,100,18,3875899
6122,100,24,3876399
6123,92.8557142857143,14,3877910
6124,89.4736842105263,19,3879270
6125,91.3047826086957,23,3879282
6126,94.1158823529412,17,3879616
6127,94.1176470588235,17,3880174
6128,100,10,3880324
6129,100,24,3881078
6130,100,19,3881440
6131,100,15,3881537
6132,100,14,3883527
6133,95.2380952380952,21,3884406
6134,100,17,3885103
6135,50.003,10,3885967
6136,91.6666666666667,12,3886002
6137,100,10,3886343
6138,100,7,3886434
6139,100,13,3886658
6140,100,13,3886727
6141,100,14,3886971
6142,100,12,3887682
6143,100,13,3887929
6144,100,15,3889164
6145,100,16,3889722
6146,100,11,3890097
6147,100,20,3891686
6148,96.1538461538462,26,3892685
6149,100,17,3892899
6150,100,25,3893601
6151,100,10,3895945
6152,100,7,3896013
6153,100,6,3896852
6154,80.002,5,3900642
6155,100,12,3901038
6156,87.50125,8,3901118
6157,100,5,3903599
6158,100,2,3903799
6159,100,5,3903815
6160,100,5,3904423
6161,66.6666666666667,6,3904448
6162,94.445,18,3907050
6163,92.8571428571429,14,3907431
6164,100,21,3907884
6165,75,12,3908810
6166,92.8578571428571,14,3910505
6167,86.6666666666667,15,3912470
6168,100,18,3912559
6169,96.1530769230769,26,3914033
6170,100,21,3916124
6171,100,29,3916276
6172,100,24,3917907
6173,96.6686666666667,30,3918099
6174,75,20,3919365
6175,77.2731818181818,22,3919603
6176,100,14,3920698
6177,91.665,12,3922257
6178,81.8172727272727,11,3923371
6179,100,21,3924726
6180,100,14,3924780
6181,100,19,3924882
6182,100,18,3926500
6183,80,15,3927054
6184,93.334,15,3928276
6185,78.9473684210526,19,3928761
6186,78.2608695652174,23,3929466
6187,83.3343333333333,30,3929913
6188,78.9463157894737,19,3930197
6189,100,17,3930418
6190,89.2842857142857,28,3931024
6191,96.5537931034483,29,3931433
6192,100,24,3932207
6193,76.4705882352941,17,3934149
6194,90.620625,32,3934200
6195,93.7496875,32,3934650
6196,100,25,3934854
6197,83.3333333333333,12,3935293
6198,96.1538461538462,26,3935551
6199,100,30,3935866
6200,100,28,3936577
6201,90.6278125,32,3937335
6202,100,23,3937464
6203,100,34,3937853
6204,100,35,3938560
6205,92.0028,25,3938807
6206,100,38,3940555
6207,100,35,3941178
6208,95,20,3942377
6209,100,25,3942582
6210,100,22,3943503
6211,100,18,3944841
6212,95.4545454545455,22,3945294
6213,92.3076923076923,26,3945396
6214,100,28,3946022
6215,100,21,3946259
6216,96.87625,32,3947477
6217,89.6537931034483,29,3949577
6218,93.74875,32,3949655
6219,97.6190476190476,42,3949841
6220,100,26,3950156
6221,100,25,3950332
6222,96.155,26,3951575
6223,84.998,20,3951671
6224,83.998,25,3953388
6225,94.4427777777778,18,3955010
6226,83.3327777777778,18,3955103
6227,100,18,3955331
6228,84.2105263157895,19,3955493
6229,95.2385714285714,21,3955550
6230,66.6666666666667,15,3955587
6231,94.1176470588235,17,3955600
6232,100,14,3955622
6233,100,17,3956342
6234,90,20,3956783
6235,90.91,11,3956895
6236,61.5384615384615,13,3957176
6237,88.8855555555555,9,3958690
6238,83.335,6,3959119
6239,100,6,3959322
6240,100,8,3960069
6241,77.7777777777778,9,3960187
6242,80,5,3960568
6243,100,4,3960754
6244,66.67,3,3961680
6245,100,2,3962119
6246,50,2,3962426
6247,50,2,3962588
6248,83.335,6,3963062
6249,83.3333333333333,6,3963523
6250,88.2376470588235,17,3964240
6251,68.75,16,3965408
6252,100,22,3965802
6253,100,19,3966555
6254,88.4607692307692,26,3967902
6255,90.4771428571429,21,3967952
6256,82.3541176470588,17,3968589
6257,93.7528125,32,3968695
6258,100,38,3969494
6259,85.7128571428571,21,3969567
6260,83.33375,24,3969698
6261,97.2233333333333,36,3970168
6262,100,22,3970485
6263,62.49875,16,3970627
6264,87.5,24,3970988
6265,87.0993548387097,31,3971367
6266,88.2358823529412,34,3971512
6267,79.165,24,3971536
6268,82.854,35,3971669
6269,90.9072727272727,22,3972992
6270,97.1431428571429,35,3974536
6271,96.4296428571429,28,3974709
