"MotifID","Position","Strand","Frm","Coverage","n_samples"
3574,1603545,"-",95.119837398374,123,2
3575,1604434,"-",100,130,2
3576,1606916,"-",78.6670666666667,75,2
3577,1608096,"-",98.911847826087,92,2
3578,1609019,"-",95.5577777777778,90,2
3579,1609420,"-",84.6115384615385,78,2
3580,1612335,"-",100,106,2
3581,1617719,"-",100,105,2
3582,1620339,"-",95.4569090909091,110,2
3583,1621680,"-",98.936170212766,94,2
3584,1625957,"-",97.7537078651685,89,2
3585,1629928,"-",98.7640740740741,81,2
3586,1631054,"-",96.34,82,2
3587,1632656,"-",100,77,2
3588,1635311,"-",100,88,2
3589,1635720,"-",98.9010989010989,91,2
3590,1637500,"-",100,69,2
3591,1637880,"-",100,103,2
3592,1638089,"-",97.8013186813187,91,2
3593,1641144,"-",100,81,2
3594,1642841,"-",100,107,2
3595,1642901,"-",100,102,2
3596,1648379,"-",98.61125,72,2
3597,1649868,"-",97.4673417721519,79,2
3598,1649979,"-",98.6855263157895,76,2
3599,1650351,"-",99.0016,100,2
3600,1655781,"-",99.0408653846154,104,2
3601,1656870,"-",99.1300869565217,115,2
3602,1657977,"-",99.0731481481482,108,2
3603,1658803,"-",83.5322352941176,85,2
3604,1659327,"-",100,100,2
3605,1669230,"-",100,90,2
3606,1669679,"-",93.4197368421053,76,2
3607,1671338,"-",98.1847272727273,110,2
3608,1681880,"-",98.9558333333333,96,2
3609,1682673,"-",98.7666666666667,81,2
3610,1683702,"-",99.0177450980392,102,2
3611,1684191,"-",99.1129203539823,113,2
3612,1685877,"-",98.8114285714286,84,2
3613,1686521,"-",100,110,2
3614,1689483,"-",100,96,2
3615,1689887,"-",100,94,2
3616,1691377,"-",100,73,2
3617,1692291,"-",97.6767441860465,86,2
3618,1692402,"-",100,88,2
3619,1694303,"-",98.9771428571428,98,2
3620,1695850,"-",89.1910810810811,74,2
3621,1696838,"-",100,94,2
3622,1698646,"-",98.2463157894737,57,2
3623,1700852,"-",100,90,2
3624,1701182,"-",100,84,2
3625,1701239,"-",100,67,2
3626,1701947,"-",100,82,2
3627,1703817,"-",100,81,2
3628,1704672,"-",87.9303448275862,58,2
3629,1705325,"-",100,81,2
3630,1705874,"-",100,63,2
3631,1706441,"-",100,83,2
3632,1706570,"-",100,81,2
3633,1707007,"-",95.16,62,2
3634,1707485,"-",100,77,2
3635,1709195,"-",97.6180952380952,84,2
3636,1711022,"-",98.7781707317073,82,2
3637,1711354,"-",100,95,2
3638,1712670,"-",100,86,2
3639,1712721,"-",100,64,2
3640,1713983,"-",98.1818181818182,110,2
3641,1714539,"-",98.9976,100,2
3642,1716315,"-",100,109,2
3643,1716990,"-",96.7002197802198,91,2
3644,1722592,"-",100,94,2
3645,1730333,"-",97.7526966292135,89,2
3646,1731456,"-",100,85,2
3647,1732194,"-",97.6196428571428,84,2
3648,1741908,"-",98.3862903225807,124,2
3649,1744023,"-",100,107,2
3650,1744827,"-",97.7011494252874,87,2
3651,1745373,"-",99.232,130,2
3652,1746264,"-",100,112,2
3653,1748336,"-",98.2307079646018,113,2
3654,1751311,"-",98.0409803921569,102,2
3655,1752773,"-",98.112641509434,106,2
3656,1753011,"-",100,116,2
3657,1754041,"-",100,130,2
3658,1755948,"-",100,142,2
3659,1756160,"-",96.3654545454546,110,2
3660,1756983,"-",90.4744047619048,84,2
3661,1758707,"-",95.5095505617978,89,2
3662,1760362,"-",100,103,2
3663,1761565,"-",98.9703092783505,97,2
3664,1767091,"-",95.775352112676,71,2
3665,1767845,"-",98,100,2
3666,1769035,"-",100,107,2
3667,1771239,"-",100,94,2
3668,1773335,"-",97.4776470588235,119,2
3669,1775227,"-",87.5003125,64,2
3670,1776991,"-",100,127,2
3671,1781236,"-",100,110,2
3672,1786700,"-",97.1934579439252,107,2
3673,1789935,"-",94.1149411764706,85,2
3674,1790442,"-",100,100,2
3675,1792017,"-",99.0029,100,2
3676,1792602,"-",93.1813636363636,88,2
3677,1795617,"-",92.2226666666667,90,2
3678,1798722,"-",100,111,2
3679,1798911,"-",100,81,2
3680,1799493,"-",96.7750537634409,93,2
3681,1800373,"-",99.0465714285714,105,2
3682,1802675,"-",95.7151428571429,70,2
3683,1806529,"-",93.6495238095238,63,2
3684,1807727,"-",91.0707142857143,56,2
3685,1811420,"-",100,98,2
3686,1816719,"-",97.8269565217391,92,2
3687,1817370,"-",90.3264516129032,62,2
3688,1819591,"-",98.911847826087,92,2
3689,1821192,"-",93.4189473684211,76,2
3690,1821379,"-",100,89,2
3691,1821558,"-",97.5880722891566,83,2
3692,1823206,"-",96.9059793814433,97,2
3693,1823561,"-",96.3850602409639,83,2
3694,1824762,"-",97.7003448275862,87,2
3695,1827102,"-",97.1175961538462,104,2
3696,1827624,"-",99.156974789916,119,2
3697,1827822,"-",100,110,2
3698,1828734,"-",98.1481481481482,108,2
3699,1833230,"-",97.146,70,2
3700,1834019,"-",100,109,2
3701,1835838,"-",100,100,2
3702,1836054,"-",98.2882051282051,117,2
3703,1836063,"-",99.0108910891089,101,2
3704,1837862,"-",88.8904040404041,99,2
3705,1839676,"-",100,100,2
3706,1840459,"-",97.1430476190476,105,2
3707,1841772,"-",94.5046153846154,91,2
3708,1843603,"-",100,113,2
3709,1844817,"-",98.9785714285714,98,2
3710,1846048,"-",96.9034020618557,97,2
3711,1849753,"-",100,125,2
3712,1850792,"-",100,94,2
3713,1851287,"-",98.9251612903226,93,2
3714,1853212,"-",99.0593396226415,106,2
3715,1855703,"-",96.6274157303371,89,2
3716,1855718,"-",100,97,2
3717,1860535,"-",99.0730555555556,108,2
3718,1863811,"-",99.1727272727273,121,2
3719,1863892,"-",96.0794117647059,102,2
3720,1865200,"-",96.154,130,2
3721,1866643,"-",99.2924822695036,141,2
3722,1869736,"-",98.4716030534351,131,2
3723,1870084,"-",95.8672727272727,121,2
3724,1871718,"-",97.5772580645161,124,2
3725,1872172,"-",100,121,2
3726,1873905,"-",84.9316438356164,73,2
3727,1874640,"-",98.6738410596027,151,2
3728,1875031,"-",100,131,2
3729,1877312,"-",93.5771559633028,109,2
3730,1878661,"-",88.545,96,2
3731,1879832,"-",98.7033766233766,154,2
3732,1879958,"-",99.3285234899329,149,2
3733,1883510,"-",95.3264485981308,107,2
3734,1883792,"-",94.445,90,2
3735,1885347,"-",98.4986466165414,133,2
3736,1886383,"-",98.6506756756757,148,2
3737,1890497,"-",98.7169230769231,78,2
3738,1892730,"-",98.1488888888889,108,2
3739,1894309,"-",96.7394565217391,92,2
3740,1897041,"-",93.65,126,2
3741,1897379,"-",99.2251162790698,129,2
3742,1899009,"-",97.1698113207547,106,2
3743,1903419,"-",99.2232558139535,129,2
3744,1903455,"-",99.3421052631579,152,2
3745,1906861,"-",100,86,2
3746,1908823,"-",84.0015,100,2
3747,1910782,"-",97.5630081300813,123,2
3748,1912543,"-",97.9732432432432,148,2
3749,1919403,"-",99.3048611111111,144,2
3750,1920126,"-",94.7790434782609,115,2
3751,1920249,"-",98.8173372781065,169,2
3752,1920803,"-",100,127,2
3753,1923139,"-",100,158,2
3754,1923271,"-",99.1393965517241,116,2
3755,1923424,"-",95.7184285714286,140,2
3756,1923535,"-",99.3304697986577,149,2
3757,1924031,"-",100,157,2
3758,1924280,"-",97.604371257485,167,2
3759,1924604,"-",100,133,2
3760,1925387,"-",97.975945945946,148,2
3761,1928204,"-",100,117,2
3762,1930931,"-",98.096,105,2
3763,1931476,"-",100,140,2
3764,1934040,"-",90.7888157894737,76,2
3765,1934767,"-",99.3693670886076,158,2
3766,1936774,"-",100,138,2
3767,1939115,"-",98.4874242424242,132,2
3768,1939822,"-",100,124,2
3769,1940041,"-",100,126,2
3770,1945287,"-",100,110,2
3771,1947967,"-",97.1171153846154,104,2
3772,1949228,"-",96.0391089108911,101,2
3773,1950196,"-",100,118,2
3774,1955028,"-",100,136,2
3775,1955996,"-",100,138,2
3776,1956014,"-",100,135,2
3777,1957046,"-",100,116,2
3778,1963760,"-",96.9709090909091,99,2
3779,1965867,"-",100,105,2
3780,1967993,"-",95.8363333333333,120,2
3781,1969327,"-",99.1935483870968,124,2
3782,1969429,"-",98.3984,125,2
3783,1970868,"-",89.0258536585366,82,2
3784,1971055,"-",89.3933333333333,66,2
3785,1971668,"-",98.3333333333333,120,2
3786,1972689,"-",98.95625,96,2
3787,1972839,"-",98.3593442622951,122,2
3788,1972971,"-",100,135,2
3789,1972986,"-",96.1876190476191,105,2
3790,1973321,"-",95.7944537815126,119,2
3791,1975465,"-",100,111,2
3792,1978710,"-",100,90,2
3793,1978986,"-",100,93,2
3794,1985799,"-",96.9734343434343,99,2
3795,1989000,"-",100,136,2
3796,1992433,"-",100,126,2
3797,1992487,"-",100,119,2
3798,1993857,"-",100,114,2
3799,1994228,"-",96.1564423076923,104,2
3800,1995208,"-",98.8519540229885,87,2
3801,1996071,"-",89.7051470588235,68,2
3802,2000693,"-",97.8017582417582,91,2
3803,2000900,"-",87.1414285714286,70,2
3804,2002025,"-",98.112641509434,106,2
3805,2003935,"-",99.0840366972477,109,2
3806,2006279,"-",97.2244444444444,108,2
3807,2006310,"-",96.4253571428572,84,2
3808,2008248,"-",95.2357142857143,63,2
3809,2008377,"-",97.7755555555555,90,2
3810,2010397,"-",100,88,2
3811,2012582,"-",90.7,86,2
3812,2012888,"-",100,105,2
3813,2017817,"-",98.9236559139785,93,2
3814,2021184,"-",98.46,130,2
3815,2021193,"-",96.6666666666667,120,2
3816,2021256,"-",98.4742748091603,131,2
3817,2022400,"-",98.0371568627451,102,2
3818,2023363,"-",97.27,110,2
3819,2024996,"-",97.545737704918,122,2
3820,2025134,"-",100,109,2
3821,2025723,"-",99.0281553398058,103,2
3822,2025825,"-",92.1588235294118,51,2
3823,2028657,"-",100,123,2
3824,2029671,"-",93.6332727272727,110,2
3825,2031869,"-",95.4118348623853,109,2
3826,2031929,"-",100,119,2
3827,2034197,"-",92.8607142857143,98,2
3828,2035286,"-",99.0737037037037,108,2
3829,2036042,"-",100,121,2
3830,2041255,"-",98.2306194690265,113,2
3831,2041612,"-",90.004,70,2
3832,2042519,"-",100,117,2
3833,2046180,"-",100,118,2
3834,2050673,"-",100,79,2
3835,2052521,"-",97.0898058252427,103,2
3836,2055011,"-",99.1943548387097,124,2
3837,2062177,"-",99.1538983050847,118,2
3838,2062282,"-",100,105,2
3839,2069078,"-",92.9794736842105,57,2
3840,2069719,"-",92.4079746835443,79,2
3841,2070902,"-",98.9365957446809,94,2
3842,2072774,"-",95.7125714285714,70,2
3843,2073128,"-",97.9195833333333,96,2
3844,2075913,"-",98.2,111,2
3845,2076254,"-",95.2396428571429,84,2
3846,2079802,"-",97.9370103092783,97,2
3847,2083145,"-",98.111320754717,53,2
3848,2090886,"-",97.4358974358974,39,2
3849,2091385,"-",98.0788461538462,52,2
3850,2094538,"-",100,76,2
3851,2097713,"-",94.12,68,2
3852,2101711,"-",96.247375,80,2
3853,2102305,"-",92.5,80,2
3854,2103666,"-",96.0811764705882,102,2
3855,2113282,"-",97.1455238095238,105,2
3856,2115668,"-",96.64,119,2
3857,2118473,"-",94.1155882352941,68,2
3858,2120880,"-",97.1669811320755,106,2
3859,2127565,"-",86.8854098360656,61,2
3860,2129095,"-",99.1748760330579,121,2
3861,2133656,"-",99.1727272727273,121,2
3862,2142802,"-",99.205,126,2
3863,2143105,"-",100,136,2
3864,2143285,"-",100,136,2
3865,2144330,"-",97.648,85,2
3866,2146015,"-",96.9711111111111,99,2
3867,2148278,"-",99.0472380952381,105,2
3868,2150970,"-",96.3392682926829,82,2
3869,2151643,"-",96.1544871794872,78,2
3870,2153710,"-",97.8964210526316,95,2
3871,2156591,"-",94.4401851851852,54,2
3872,2158584,"-",98.7317721518987,79,2
3873,2159628,"-",100,104,2
3874,2160841,"-",100,83,2
3875,2160994,"-",98.9134782608696,92,2
3876,2163505,"-",99.0476190476191,105,2
3877,2164641,"-",97.2745454545455,110,2
3878,2164755,"-",100,115,2
3879,2166742,"-",99.0663551401869,107,2
3880,2167476,"-",98.7180769230769,78,2
3881,2173516,"-",100,99,2
3882,2173601,"-",100,115,2
3883,2175068,"-",99.1122123893805,113,2
3884,2177230,"-",97.2244444444444,72,2
3885,2177324,"-",100,101,2
3886,2177771,"-",98.6306849315068,73,2
3887,2179398,"-",100,109,2
3888,2180294,"-",97.87,94,2
3889,2181323,"-",98.7963855421687,83,2
3890,2184143,"-",97.115,104,2
3891,2184260,"-",99.0829357798165,109,2
3892,2185609,"-",100,91,2
3893,2186966,"-",94.3698591549296,71,2
3894,2187815,"-",100,88,2
3895,2190092,"-",100,84,2
3896,2192253,"-",94.32125,88,2
3897,2192618,"-",100,107,2
3898,2194514,"-",100,91,2
3899,2195856,"-",93.5902564102564,78,2
3900,2196745,"-",97.8947368421053,95,2
3901,2198709,"-",100,91,2
3902,2199454,"-",100,106,2
3903,2201599,"-",100,101,2
3904,2203599,"-",100,85,2
3905,2207831,"-",94.3201136363636,88,2
3906,2209509,"-",96.3974774774775,111,2
3907,2209644,"-",100,121,2
3908,2218273,"-",94.9140677966102,59,2
3909,2223040,"-",99.1318260869565,115,2
3910,2226932,"-",99.1811475409836,122,2
3911,2226998,"-",98.4520930232558,129,2
3912,2227722,"-",98.2,111,2
3913,2227834,"-",96.5940909090909,88,2
3914,2228082,"-",99.0383653846154,104,2
3915,2229672,"-",96.8065957446808,94,2
3916,2230857,"-",97.3184821428571,112,2
3917,2235288,"-",98.4848484848485,66,2
3918,2238032,"-",98.935,94,2
3919,2240251,"-",94.3833707865168,89,2
3920,2244352,"-",98.8884444444444,90,2
3921,2248153,"-",92.6848780487805,82,2
3922,2248216,"-",94.442,90,2
3923,2249141,"-",98.2125,56,2
3924,2249165,"-",100,95,2
3925,2251445,"-",99.0088118811881,101,2
3926,2254258,"-",97.4036363636364,77,2
3927,2258647,"-",98.8895555555556,90,2
3928,2259882,"-",98.9878787878788,99,2
3929,2260973,"-",100,110,2
3930,2262454,"-",97.6494117647059,85,2
3931,2265068,"-",95.24,84,2
3932,2267312,"-",92.5371641791045,67,2
3933,2267516,"-",94.1217647058824,68,2
3934,2269909,"-",96.8442105263158,95,2
3935,2271852,"-",100,103,2
3936,2272793,"-",100,110,2
3937,2272871,"-",100,103,2
3938,2276186,"-",98.1327102803738,107,2
3939,2276742,"-",96.6697777777778,90,2
3940,2287228,"-",96.6105084745763,59,2
3941,2289206,"-",98.9477894736842,95,2
3942,2290335,"-",98.5295588235294,68,2
3943,2290436,"-",98.8249411764706,85,2
3944,2293155,"-",98.9771428571428,98,2
3945,2296614,"-",100,87,2
3946,2300560,"-",100,78,2
3947,2301863,"-",98.5076119402985,67,2
3948,2311340,"-",99.13,115,2
3949,2311838,"-",94.1187058823529,85,2
3950,2314912,"-",96.8110638297872,94,2
3951,2315014,"-",96.0526315789474,76,2
3952,2318061,"-",98.8768539325843,89,2
3953,2318729,"-",100,67,2
3954,2319212,"-",98.8906666666667,90,2
3955,2321917,"-",100,101,2
3956,2325589,"-",96.9377551020408,98,2
3957,2326908,"-",93.1026436781609,87,2
3958,2328712,"-",96.7222950819672,61,2
3959,2329348,"-",98.7809756097561,82,2
3960,2329897,"-",98.8383720930233,86,2
3961,2332091,"-",97.6465882352941,85,2
3962,2334346,"-",98.0229702970297,101,2
3963,2334658,"-",99.207619047619,126,2
3964,2335815,"-",100,117,2
3965,2335887,"-",97.2691818181818,110,2
3966,2338532,"-",98.8372093023256,86,2
3967,2339057,"-",100,121,2
3968,2339888,"-",98.96,96,2
3969,2344184,"-",100,70,2
3970,2351059,"-",99.0388461538462,104,2
3971,2352124,"-",98.899010989011,91,2
3972,2352691,"-",97.4374358974359,78,2
3973,2353848,"-",100,114,2
3974,2357053,"-",95.9223469387755,98,2
3975,2357374,"-",100,60,2
3976,2358820,"-",82.2567741935484,62,2
3977,2363793,"-",98.9028571428571,91,2
3978,2366998,"-",100,117,2
3979,2367478,"-",90.0031428571428,70,2
3980,2368645,"-",98.3033898305085,59,2
3981,2370255,"-",100,103,2
3982,2372230,"-",96.4252380952381,84,2
3983,2376284,"-",100,111,2
3984,2377663,"-",100,97,2
3985,2377732,"-",91.5237288135593,59,2
3986,2389629,"-",100,113,2
3987,2390097,"-",100,78,2
3988,2391350,"-",93.6717721518987,79,2
3989,2391546,"-",95.184578313253,83,2
3990,2393581,"-",100,70,2
3991,2396086,"-",97.7505617977528,89,2
3992,2396416,"-",100,76,2
3993,2396659,"-",98.8614772727273,88,2
3994,2397217,"-",98.5938028169014,71,2
3995,2399785,"-",92.5955555555555,81,2
3996,2401379,"-",96.4687058823529,85,2
3997,2402192,"-",97.777,90,2
3998,2407506,"-",100,80,2
3999,2408799,"-",98.8376744186047,86,2
4000,2410003,"-",100,65,2
4001,2410451,"-",96.364,55,2
4002,2411996,"-",94.6646666666667,75,2
4003,2415757,"-",100,49,2
4004,2416481,"-",87.2378723404255,47,2
4005,2417730,"-",82.8594285714286,35,2
4006,2418030,"-",95.919387755102,49,2
4007,2420297,"-",94.1137254901961,51,2
4008,2423446,"-",100,60,2
4009,2423494,"-",96.4871929824562,57,2
4010,2424588,"-",100,52,2
4011,2424795,"-",98.0372549019608,51,2
4012,2426156,"-",94.3364150943396,53,2
4013,2426538,"-",100,55,2
4014,2427060,"-",97.4374358974359,39,2
4015,2428319,"-",98.5508695652174,69,2
4016,2430567,"-",94.2828571428571,35,2
4017,2431145,"-",96.2264150943396,53,2
4018,2433243,"-",100,62,2
4019,2433619,"-",100,56,2
4020,2433960,"-",100,73,2
4021,2434289,"-",100,47,2
4022,2435180,"-",96.2245283018868,53,2
4023,2436801,"-",100,52,2
4024,2438503,"-",100,54,2
4025,2439490,"-",100,65,2
4026,2444546,"-",97.9984,50,2
4027,2449678,"-",98.1139622641509,53,2
4028,2454961,"-",92.9852631578947,57,2
4029,2458394,"-",100,79,2
4030,2458478,"-",99.048,105,2
4031,2459462,"-",100,90,2
4032,2461134,"-",98.9473684210526,95,2
4033,2463788,"-",98.835,86,2
4034,2465450,"-",94.8025974025974,77,2
4035,2466284,"-",98.9365957446809,94,2
4036,2469385,"-",80.9528571428571,42,2
4037,2470496,"-",100,67,2
4038,2472252,"-",97.470253164557,79,2
4039,2472304,"-",98.5508695652174,69,2
4040,2473882,"-",98.9565625,96,2
4041,2477341,"-",100,85,2
4042,2477590,"-",100,79,2
4043,2478359,"-",100,80,2
4044,2486364,"-",100,77,2
4045,2486859,"-",94.8265517241379,58,2
4046,2491374,"-",94.5183561643836,73,2
4047,2491446,"-",100,91,2
4048,2496977,"-",98.306779661017,59,2
4049,2498611,"-",100,119,2
4050,2499495,"-",95.1219512195122,82,2
4051,2499610,"-",95.2384523809524,84,2
4052,2501172,"-",98.9463157894737,95,2
4053,2504590,"-",96.0790196078432,102,2
4054,2505122,"-",99.0491428571429,105,2
4055,2505780,"-",97.8731914893617,94,2
4056,2505867,"-",100,120,2
4057,2509889,"-",100,74,2
4058,2510099,"-",97.5619512195122,82,2
4059,2513454,"-",90.00025,40,2
4060,2516569,"-",100,87,2
4061,2516884,"-",98.8483908045977,87,2
4062,2517986,"-",100,113,2
4063,2520508,"-",100,97,2
4064,2520688,"-",100,85,2
4065,2522088,"-",100,94,2
4066,2529742,"-",97.6725581395349,86,2
4067,2530010,"-",97.0877669902913,103,2
4068,2530458,"-",97.5913253012048,83,2
4069,2535971,"-",98.6847368421053,76,2
4070,2536481,"-",98.572,70,2
4071,2539104,"-",98.9368085106383,94,2
4072,2539173,"-",100,87,2
4073,2539209,"-",100,83,2
4074,2540782,"-",100,86,2
4075,2543019,"-",96.8266666666667,63,2
4076,2549886,"-",97.4373076923077,78,2
4077,2551331,"-",98.9235483870968,93,2
4078,2551340,"-",100,103,2
4079,2551737,"-",100,70,2
4080,2552670,"-",90.74,54,2
4081,2552835,"-",88.1350847457627,59,2
4082,2555020,"-",95.00225,80,2
4083,2556039,"-",98.8493103448276,87,2
4084,2559585,"-",94.0320895522388,67,2
4085,2562683,"-",97.1405714285714,70,2
4086,2562743,"-",98.6988311688312,77,2
4087,2563603,"-",94.8738461538461,78,2
4088,2567765,"-",93.4791304347826,92,2
4089,2568091,"-",97.7279545454546,88,2
4090,2571519,"-",97.44,78,2
4091,2572564,"-",100,76,2
4092,2575237,"-",97.5609756097561,82,2
4093,2576057,"-",97.4373076923077,78,2
4094,2579125,"-",100,71,2
4095,2580679,"-",98.2741379310345,58,2
4096,2582490,"-",97.50125,80,2
4097,2584599,"-",100,89,2
4098,2584752,"-",98.7817073170732,82,2
4099,2585589,"-",100,84,2
4100,2587327,"-",92.979649122807,57,2
4101,2587492,"-",100,95,2
4102,2588832,"-",98.75225,80,2
4103,2593223,"-",98.7824390243902,82,2
4104,2596534,"-",100,96,2
4105,2596606,"-",100,96,2
4106,2597794,"-",98.7951807228916,83,2
4107,2598565,"-",100,98,2
4108,2602815,"-",99.0114851485149,101,2
4109,2602905,"-",95.4543181818182,88,2
4110,2603259,"-",97.9754545454545,99,2
4111,2613383,"-",98.4384375,64,2
4112,2614415,"-",94.645,56,2
4113,2614964,"-",98.72,78,2
4114,2616851,"-",100,74,2
4115,2618397,"-",96.5533333333333,87,2
4116,2618952,"-",100,71,2
4117,2631456,"-",97.588313253012,83,2
4118,2631771,"-",100,84,2
4119,2631795,"-",100,92,2
4120,2636542,"-",89.8760759493671,79,2
4121,2636992,"-",97.37,76,2
4122,2638228,"-",100,105,2
4123,2640541,"-",97.3198214285714,112,2
4124,2641547,"-",96.838,95,2
4125,2645110,"-",97.8759574468085,94,2
4126,2646911,"-",100,90,2
4127,2649252,"-",100,99,2
4128,2652032,"-",97.334,75,2
4129,2654176,"-",86.2475,80,2
4130,2655096,"-",98.7966265060241,83,2
4131,2656367,"-",99.0566037735849,106,2
4132,2656955,"-",98.096,105,2
4133,2660318,"-",100,117,2
4134,2665923,"-",93.4429508196721,61,2
4135,2666406,"-",99.048,105,2
4136,2669625,"-",94.2543678160919,87,2
4137,2670405,"-",98.999,100,2
4138,2673741,"-",93.3969811320755,106,2
4139,2674731,"-",99.20144,125,2
4140,2676576,"-",86.4172839506173,81,2
4141,2676921,"-",98.8249411764706,85,2
4142,2677281,"-",99.0314563106796,103,2
4143,2677308,"-",96.5538793103448,116,2
4144,2680200,"-",100,106,2
4145,2680575,"-",100,104,2
4146,2680602,"-",96.8104255319149,94,2
4147,2681829,"-",98.0761538461538,104,2
4148,2683410,"-",100,95,2
4149,2683635,"-",98.2335398230088,113,2
4150,2683815,"-",100,112,2
4151,2684049,"-",97.5913253012048,83,2
4152,2684889,"-",99.0122772277228,101,2
4153,2686308,"-",100,102,2
4154,2691567,"-",99.0394230769231,104,2
4155,2692017,"-",99.1132743362832,113,2
4156,2692233,"-",86.666,90,2
4157,2692947,"-",96.7065934065934,91,2
4158,2695881,"-",99.0465714285714,105,2
4159,2696430,"-",92.7853608247423,97,2
4160,2698743,"-",99.1313043478261,115,2
4161,2698914,"-",97.0878640776699,103,2
4162,2699427,"-",98.39976,125,2
4163,2699769,"-",98.3472727272727,121,2
4164,2700309,"-",96.6089830508475,118,2
4165,2702877,"-",100,121,2
4166,2704266,"-",100,113,2
4167,2706417,"-",97.8926315789474,95,2
4168,2707155,"-",100,111,2
4169,2708206,"-",100,102,2
4170,2710614,"-",92.5358208955224,67,2
4171,2710875,"-",100,86,2
4172,2711715,"-",99.0657943925234,107,2
4173,2712033,"-",94.9166101694915,59,2
